INSERT student(studentID,name,phone,email,dorm,score_1,score_2,score_3) VALUES
('10905043', 'ÄßÈ¤×ï', '13747761363', 'niquzui@stu.kust.edu.cn', 'ÌñÔ°3782', 72, 96, 54),
('10905044', 'ÎÀ¸ÄÇò', '15153573031', 'weigaiqiu@stu.kust.edu.cn', 'âùÔ°4629', 95, 85, 44),
('10905045', 'Ç®Á·µÀ', '13539316927', 'qianliandao@stu.kust.edu.cn', 'ã½Ô°5446', 63, 67, 52),
('10905046', 'Îº×ÔÓ°', '18970622792', 'weiziying@stu.kust.edu.cn', 'Á«»ª4733', 47, 41, 99),
('10905047', 'ÄÂ²ÎÃñ', '15322586961', 'mucanmin@stu.kust.edu.cn', 'ºãÔ°3576', 60, 40, 44),
('10905048', 'ÁøÇÙÊÀ', '17621056958', 'liuqinshi@stu.kust.edu.cn', 'ºãÔ°9168', 74, 99, 70),
('10905049', '°²ÃÔÉ«', '18492599816', 'anmise@stu.kust.edu.cn', 'âùÔ°7618', 47, 46, 60),
('10905050', '»¨Ö÷¿É', '13915176884', 'huazhuke@stu.kust.edu.cn', 'âùÔ°4178', 68, 65, 62),
('10905101', 'ÌÀÎÅÎÂ', '13351081395', 'tangwenwen@stu.kust.edu.cn', 'ºãÔ°4348', 78, 64, 66),
('10905102', 'ÉòÉ¢Îñ', '18551219128', 'shensanwu@stu.kust.edu.cn', 'ã½Ô°3933', 99, 72, 72),
('10905103', 'ÒüÒì½ö', '15338246896', 'yinyijin@stu.kust.edu.cn', 'Á«»ª8936', 89, 90, 91),
('10905104', 'ÂíÉıËÀ', '15714869188', 'mashengsi@stu.kust.edu.cn', 'âùÔ°7184', 49, 56, 75),
('10905105', 'ÕÔ½ÓÊµ', '17849637992', 'zhaojieshi@stu.kust.edu.cn', 'âùÔ°4898', 89, 96, 75),
('10905106', 'Îº»ïÇ×', '17834253761', 'weihuoqin@stu.kust.edu.cn', 'âùÔ°1133', 80, 53, 89),
('10905107', '°ØÁÙË ', '18534780623', 'bailinchu@stu.kust.edu.cn', 'âùÔ°1926', 96, 86, 51),
('10905108', '½ğÁÒÆæ', '15913383568', 'jinlieqi@stu.kust.edu.cn', 'ã½Ô°5511', 83, 56, 64),
('10905109', 'ëøÇÒ¾É', '13375174151', 'tengqiejiu@stu.kust.edu.cn', 'âùÔ°2562', 90, 93, 67),
('10905110', 'ñÒÒ¡ÓÍ', '15301722797', 'chuyaoyou@stu.kust.edu.cn', 'âùÔ°2818', 57, 74, 83),
('10905111', 'ÑîÍæ×´', '13570222074', 'yangwanzhuang@stu.kust.edu.cn', 'ÌñÔ°5877', 43, 62, 78),
('10905112', 'ŞÉºöÓ¡', '15202225250', 'xihuyin@stu.kust.edu.cn', 'ã½Ô°2871', 74, 54, 63),
('10905113', 'ÅË¸¸¼º', '15643262874', 'panfuji@stu.kust.edu.cn', 'Á«»ª6963', 96, 99, 93),
('10905114', 'ÄÂÉùÁì', '18808338988', 'mushengling@stu.kust.edu.cn', 'ã½Ô°6546', 94, 52, 68),
('10905115', 'Î¤ÍùÉè', '15984601061', 'weiwangshe@stu.kust.edu.cn', 'Á«»ª6716', 50, 40, 57),
('10905116', 'ÚùÑÌÑô', '15202568476', 'wuyanyang@stu.kust.edu.cn', 'Á«»ª1564', 99, 62, 43),
('10905117', 'ºØÓ¡¿´', '18486283590', 'heyinkan@stu.kust.edu.cn', 'âùÔ°7543', 49, 43, 63),
('10905118', 'á¯µÂ°µ', '15542815545', 'cendean@stu.kust.edu.cn', 'Á«»ª6345', 71, 86, 85),
('10905119', 'Ê·ÕıĞÒ', '15786856864', 'shizhengxing@stu.kust.edu.cn', 'ÌñÔ°3316', 70, 78, 54),
('10905120', 'ÕÂÖÓ¹Å', '18337936335', 'zhangzhonggu@stu.kust.edu.cn', 'Á«»ª4988', 54, 58, 83),
('10905121', '²·ÆäÇÒ', '15088680109', 'boqiqie@stu.kust.edu.cn', 'ã½Ô°1193', 45, 52, 90),
('10905122', 'ÀÉËüÊÂ', '18413605255', 'langtashi@stu.kust.edu.cn', 'ã½Ô°4356', 82, 70, 63),
('10905123', 'ÂŞº¦Áµ', '13167045088', 'luohailian@stu.kust.edu.cn', 'âùÔ°2853', 95, 63, 43),
('10905124', 'ÑÏºÜÏµ', '17655691139', 'yanhenxi@stu.kust.edu.cn', 'ºãÔ°3284', 74, 73, 77),
('10905125', 'Ğ»½ôÃÃ', '18056031954', 'xiejinmei@stu.kust.edu.cn', 'âùÔ°5679', 41, 84, 93),
('10905126', '½ğ¶®¾©', '13152275356', 'jindongjing@stu.kust.edu.cn', 'Á«»ª5883', 41, 95, 81),
('10905127', 'ÎºÄ¬»Ø', '18817973638', 'weimohui@stu.kust.edu.cn', 'ã½Ô°4348', 59, 57, 96),
('10905128', 'ËÕÎÄ²»', '13857194605', 'suwenbu@stu.kust.edu.cn', 'âùÔ°3169', 59, 59, 84),
('10905129', 'Îéµ½Æø', '18910043475', 'wudaoqi@stu.kust.edu.cn', 'âùÔ°4181', 97, 43, 97),
('10905130', '½ª·İ½Ó', '17788659197', 'jiangfenjie@stu.kust.edu.cn', 'ÌñÔ°7612', 48, 86, 90),
('10905131', '°Ø·ğ¾Ş', '15054209028', 'baifuju@stu.kust.edu.cn', 'âùÔ°2561', 53, 83, 77),
('10905132', 'Æ½Èü¿¼', '13417883548', 'pingsaikao@stu.kust.edu.cn', 'âùÔ°3632', 56, 82, 87),
('10905133', 'ÓÚÀîÉù', '13918949543', 'yulisheng@stu.kust.edu.cn', 'Á«»ª6426', 65, 79, 88),
('10905134', 'Úù»°ĞŞ', '15351771488', 'wuhuaxiu@stu.kust.edu.cn', 'ºãÔ°3314', 40, 75, 64),
('10905135', 'º«Ì¹ÒÕ', '13034938499', 'hantanyi@stu.kust.edu.cn', 'ºãÔ°1592', 85, 54, 99),
('10905136', 'Óàµã¾©', '13073017899', 'yudianjing@stu.kust.edu.cn', 'âùÔ°6891', 92, 93, 63),
('10905137', '¸µ½¨¾³', '15891575214', 'fujianjing@stu.kust.edu.cn', 'Á«»ª6226', 48, 44, 92),
('10905138', 'ÍõÆÚÌ«', '13950985677', 'wangqitai@stu.kust.edu.cn', 'ã½Ô°4684', 96, 95, 74),
('10905139', '°ØÒª´©', '18261327256', 'baiyaochuan@stu.kust.edu.cn', 'âùÔ°5347', 48, 42, 79),
('10905140', 'ÇØÇ×¾¹', '15557157359', 'qinqinjing@stu.kust.edu.cn', 'ã½Ô°3189', 49, 45, 80),
('10905141', '½ğÆÚÁì', '15845435668', 'jinqiling@stu.kust.edu.cn', 'ºãÔ°6725', 50, 73, 49),
('10905142', 'ÑÏÎŞ¼«', '15830737733', 'yanwuji@stu.kust.edu.cn', 'âùÔ°8836', 95, 59, 74),
('10905143', 'Æë±à½»', '18490100553', 'qibianjiao@stu.kust.edu.cn', 'âùÔ°2119', 51, 60, 73),
('10905144', '²·Öø½±', '18990728717', 'bozhujiang@stu.kust.edu.cn', 'âùÔ°6133', 42, 85, 57),
('10905145', 'ÕÔÀ´Áí', '18147229543', 'zhaolailing@stu.kust.edu.cn', 'Á«»ª5736', 59, 82, 62),
('10905146', 'ÂŞÕûÒ²', '17701499052', 'luozhengye@stu.kust.edu.cn', 'ÌñÔ°5164', 87, 70, 70),
('10905147', 'ñÒ·ñÊ¼', '18824057721', 'chufoushi@stu.kust.edu.cn', 'Á«»ª7173', 90, 79, 83),
('10905148', 'ÇØÒ°½ô', '13554936281', 'qinyejin@stu.kust.edu.cn', 'ºãÔ°4495', 43, 82, 64),
('10905149', '¹Ë°ÖÔğ', '15205394601', 'gubaze@stu.kust.edu.cn', 'ÌñÔ°7773', 65, 71, 92),
('10905150', '±åÏÂµã', '18562747257', 'bianxiadian@stu.kust.edu.cn', 'ÌñÔ°1474', 56, 64, 97),
('10905201', 'Á®¾ÍÅÜ', '13117699494', 'lianjiupao@stu.kust.edu.cn', 'ã½Ô°7935', 47, 60, 51),
('10905202', '¿×µä»ñ', '18438691646', 'kongdianhuo@stu.kust.edu.cn', 'Á«»ª1756', 82, 99, 61),
('10905203', '¿×Ò½Ê®', '18910257383', 'kongyishi@stu.kust.edu.cn', 'âùÔ°5464', 71, 88, 88),
('10905204', 'Ëï×ïÇú', '18876819969', 'sunzuiqu@stu.kust.edu.cn', 'ã½Ô°4311', 86, 61, 41),
('10905205', 'Ë®ÌáÄá', '13950077129', 'shuitini@stu.kust.edu.cn', 'ÌñÔ°1839', 94, 47, 57),
('10905206', 'Ç®¼òËÕ', '18784629021', 'qianjiansu@stu.kust.edu.cn', 'ºãÔ°2948', 43, 57, 78),
('10905207', 'Ğ»Íû´«', '18644437954', 'xiewangchuan@stu.kust.edu.cn', 'Á«»ª4389', 83, 67, 92),
('10905208', 'ËÕĞÛÅ£', '13876543419', 'suxiongniu@stu.kust.edu.cn', 'ºãÔ°1812', 64, 57, 87),
('10905209', '½ªÍ¬ºì', '18702579173', 'jiangtonghong@stu.kust.edu.cn', 'Á«»ª1582', 92, 99, 42),
('10905210', 'Ğ»ÊÍĞË', '15813335653', 'xieshixing@stu.kust.edu.cn', 'âùÔ°6238', 86, 51, 96),
('10905211', 'Ë®¶®¸ç', '15735343599', 'shuidongge@stu.kust.edu.cn', 'Á«»ª2726', 73, 85, 78),
('10905212', 'ÚùÓÃºõ', '15632806161', 'wuyonghu@stu.kust.edu.cn', 'âùÔ°2677', 50, 48, 77),
('10905213', 'Åí½­ÒÀ', '18910458719', 'pengjiangyi@stu.kust.edu.cn', 'ºãÔ°4987', 43, 55, 48),
('10905214', '²ÜÈ»ÈÌ', '15298077693', 'caoranren@stu.kust.edu.cn', 'âùÔ°8658', 68, 86, 73),
('10905215', 'Ïô¹ËËÀ', '18299346778', 'xiaogusi@stu.kust.edu.cn', 'ºãÔ°2838', 63, 47, 67),
('10905216', '½¯´úÈÌ', '18085680024', 'jiangdairen@stu.kust.edu.cn', 'ÌñÔ°9198', 48, 92, 76),
('10905217', '¸µÈçÎª', '17729388051', 'furuwei@stu.kust.edu.cn', 'ºãÔ°6688', 41, 42, 83),
('10905218', '·½ÁôÈ´', '15744664413', 'fangliuque@stu.kust.edu.cn', 'Á«»ª5451', 40, 43, 75),
('10905219', 'Ç®²İ³£', '13944572596', 'qiancaochang@stu.kust.edu.cn', 'Á«»ª2719', 49, 75, 89),
('10905220', 'Æ½²¨Äú', '13115272528', 'pingbonin@stu.kust.edu.cn', 'Á«»ª2811', 65, 42, 41),
('10905221', 'Óà°ÂÕæ', '13212322592', 'yuaozhen@stu.kust.edu.cn', 'âùÔ°8843', 94, 54, 80),
('10905222', 'ÌÕÖµµ«', '15737379604', 'taozhidan@stu.kust.edu.cn', 'Á«»ª3435', 94, 55, 93),
('10905223', 'ÓàÊÊ¾É', '13400649637', 'yushijiu@stu.kust.edu.cn', 'ºãÔ°2851', 69, 47, 89),
('10905224', 'Åí±§ÎÄ', '15983061612', 'pengbaowen@stu.kust.edu.cn', 'âùÔ°9534', 72, 73, 62),
('10905225', 'Î¤¾õÉ½', '18217717194', 'weijueshan@stu.kust.edu.cn', 'ã½Ô°9463', 93, 66, 50),
('10905226', 'Ó÷·´Âô', '13649181906', 'yufanmai@stu.kust.edu.cn', 'ºãÔ°3243', 81, 64, 90),
('10905227', 'ÂŞÇá»ï', '17684783065', 'luoqinghuo@stu.kust.edu.cn', 'âùÔ°8694', 57, 66, 89),
('10905228', 'Î¤ºó°×', '15980365829', 'weihoubai@stu.kust.edu.cn', 'ºãÔ°4875', 60, 50, 45),
('10905229', '¿××Ê×æ', '18973102470', 'kongzizu@stu.kust.edu.cn', 'ºãÔ°4757', 99, 81, 85),
('10905230', 'À×ÄáÃñ', '15833015475', 'leinimin@stu.kust.edu.cn', 'ºãÔ°9962', 91, 74, 86),
('10905231', 'ÓáÓÅ¸ï', '13982514103', 'yuyouge@stu.kust.edu.cn', 'ÌñÔ°3981', 82, 77, 52),
('10905232', 'ËïÇå¸÷', '18106442805', 'sunqingge@stu.kust.edu.cn', 'ÌñÔ°6227', 56, 81, 98),
('10905233', 'ÎÀÇ®Èø', '13691068499', 'weiqiansa@stu.kust.edu.cn', 'ã½Ô°3943', 54, 99, 73),
('10905234', '»¨×¢±§', '15304235957', 'huazhubao@stu.kust.edu.cn', 'ã½Ô°3824', 77, 95, 45),
('10905235', 'ÖÜ´ü¶À', '15803830161', 'zhoudaidu@stu.kust.edu.cn', 'ã½Ô°4524', 50, 97, 74),
('10905236', 'Îº¼ò¶÷', '18427257643', 'weijianen@stu.kust.edu.cn', 'ã½Ô°1291', 52, 75, 94),
('10905237', 'ÇØ²©±Ê', '17620068463', 'qinbobi@stu.kust.edu.cn', 'âùÔ°8316', 81, 68, 97),
('10905238', 'ÀÖÒÉÊ®', '18279700758', 'leyishi@stu.kust.edu.cn', 'âùÔ°3176', 56, 57, 43),
('10905239', 'Öì³¬Õù', '15692066260', 'zhuchaozheng@stu.kust.edu.cn', 'Á«»ª8562', 75, 79, 71),
('10905240', 'Ô¬°ÉµÜ', '18514387557', 'yuanbadi@stu.kust.edu.cn', 'Á«»ª1548', 61, 96, 42),
('10905241', 'ñ¼Áù¿ì', '13074565177', 'douliukuai@stu.kust.edu.cn', 'Á«»ª4981', 71, 41, 48),
('10905242', 'º«ÕÒÉ½', '13377870890', 'hanzhaoshan@stu.kust.edu.cn', 'ºãÔ°2162', 51, 81, 99),
('10905243', 'ñ¼³ĞÊô', '13944915248', 'douchengshu@stu.kust.edu.cn', 'âùÔ°1849', 71, 66, 81),
('10905244', 'ÌÆÆø¾Ö', '18550007358', 'tangqiju@stu.kust.edu.cn', 'ºãÔ°2445', 40, 88, 74),
('10905245', '·¶×ï¿Æ', '18731060240', 'fanzuike@stu.kust.edu.cn', 'ÌñÔ°8894', 50, 70, 97),
('10905246', 'Íõ¾äÇ¿', '13638878576', 'wangjuqiang@stu.kust.edu.cn', 'ã½Ô°8521', 98, 52, 99),
('10905247', 'ÃÏ³ÖÖÃ', '18145261971', 'mengchizhi@stu.kust.edu.cn', 'Á«»ª8629', 59, 72, 73),
('10905248', 'Ğ»Çå¼ª', '18015039925', 'xieqingji@stu.kust.edu.cn', 'ã½Ô°9976', 86, 66, 67),
('10905249', 'Ö£±±Éè', '18725346838', 'zhengbeishe@stu.kust.edu.cn', 'Á«»ª7221', 78, 90, 81),
('10905250', '³ÂËØ´Ê', '18728789607', 'chensuci@stu.kust.edu.cn', 'ÌñÔ°5423', 87, 59, 84),
('10905301', 'ÎéÖ½³Â', '13648052125', 'wuzhichen@stu.kust.edu.cn', 'ÌñÔ°6273', 42, 95, 75),
('10905302', 'Ûº¹æÓê', '15365383787', 'fengguiyu@stu.kust.edu.cn', 'ÌñÔ°3672', 82, 49, 60),
('10905303', 'Ó÷ÉçÏ¢', '15243980621', 'yushexi@stu.kust.edu.cn', 'âùÔ°8339', 98, 86, 68),
('10905304', '»¨ÖÂÄ³', '18587599328', 'huazhimou@stu.kust.edu.cn', 'Á«»ª4477', 85, 40, 45),
('10905305', '³ÂÇĞ¾¿', '15081219498', 'chenqiejiu@stu.kust.edu.cn', 'ã½Ô°8491', 92, 50, 74),
('10905306', '½ªĞÎÄÚ', '13623843995', 'jiangxingnei@stu.kust.edu.cn', 'ÌñÔ°7948', 93, 71, 84),
('10905307', 'ÖìÓ¡ÂÛ', '13625327928', 'zhuyinlun@stu.kust.edu.cn', 'Á«»ª7132', 80, 53, 60),
('10905308', 'ÂŞÆÆË ', '15277127389', 'luopochu@stu.kust.edu.cn', 'âùÔ°3734', 50, 61, 58),
('10905309', 'ÄÂ¸øĞ»', '18751267590', 'mugeixie@stu.kust.edu.cn', 'âùÔ°7646', 78, 70, 79),
('10905310', 'ÂíÌì·½', '13742794920', 'matianfang@stu.kust.edu.cn', 'Á«»ª6529', 56, 45, 73),
('10905311', '·ëº¦Ê¤', '15585870321', 'fenghaisheng@stu.kust.edu.cn', 'ã½Ô°6381', 82, 97, 97),
('10905312', '¿×¾¯Õ½', '17602425015', 'kongjingzhan@stu.kust.edu.cn', 'Á«»ª6535', 60, 77, 67),
('10905313', '·ë·ÅÈÕ', '17643893778', 'fengfangri@stu.kust.edu.cn', 'ã½Ô°9841', 51, 82, 72),
('10905314', 'Ê±³ĞËÆ', '15130170527', 'shichengshi@stu.kust.edu.cn', 'ÌñÔ°9856', 41, 95, 40),
('10905315', 'Ë®Îç½ö', '15077911118', 'shuiwujin@stu.kust.edu.cn', 'âùÔ°5784', 93, 61, 93),
('10905316', '·ÑÑİÔç', '17642397122', 'feiyanzao@stu.kust.edu.cn', 'âùÔ°1934', 40, 57, 80),
('10905317', 'Æ¤¸ú¼¶', '13340471973', 'pigenji@stu.kust.edu.cn', 'ã½Ô°3266', 40, 56, 66),
('10905318', '¿µ×ö²®', '18827025755', 'kangzuobo@stu.kust.edu.cn', 'ÌñÔ°6296', 96, 55, 78),
('10905319', 'ÂŞ×óÄÜ', '13372966481', 'luozuoneng@stu.kust.edu.cn', 'âùÔ°1972', 51, 81, 46),
('10905320', 'ÍõÓÃ¸Ğ', '17855736327', 'wangyonggan@stu.kust.edu.cn', 'âùÔ°1269', 89, 61, 85),
('10905321', 'ÆİËßÆä', '13623776668', 'qisuqi@stu.kust.edu.cn', 'Á«»ª7155', 43, 41, 57),
('10905322', 'Á®ÊĞ³ª', '17796328380', 'lianshichang@stu.kust.edu.cn', 'ÌñÔ°5364', 52, 71, 69),
('10905323', 'Ğ»ÇïÄ·', '18304634294', 'xieqiumu@stu.kust.edu.cn', 'ã½Ô°3398', 76, 75, 46),
('10905324', 'ÈÎÔÂÄØ', '13054536112', 'renyuene@stu.kust.edu.cn', 'Á«»ª1933', 89, 41, 70),
('10905325', 'ÖÜ¾Ş·¸', '13070924910', 'zhoujufan@stu.kust.edu.cn', 'ÌñÔ°5824', 62, 95, 87),
('10905326', '²·ËüÊ§', '18469231163', 'botashi@stu.kust.edu.cn', 'ã½Ô°6733', 53, 73, 52),
('10905327', 'ÓÈ·İ¿ì', '17815161128', 'youfenkuai@stu.kust.edu.cn', 'âùÔ°5657', 43, 93, 89),
('10905328', 'Á®³Ôµã', '13656401880', 'lianchidian@stu.kust.edu.cn', 'âùÔ°8211', 59, 68, 82),
('10905329', 'ÂÀÅÜÓà', '17765154707', 'lvpaoyu@stu.kust.edu.cn', 'âùÔ°1966', 66, 78, 56),
('10905330', 'Îº´ïÊÍ', '13741072423', 'weidashi@stu.kust.edu.cn', 'ÌñÔ°6556', 80, 47, 54),
('10905331', 'º«×¡Í¥', '15773802268', 'hanzhuting@stu.kust.edu.cn', 'Á«»ª8555', 57, 40, 68),
('10905332', 'Î¤ÊìÈİ', '15020829055', 'weishurong@stu.kust.edu.cn', 'Á«»ª8424', 76, 79, 60),
('10905333', 'Æ¤Âí³Æ', '18264061419', 'pimacheng@stu.kust.edu.cn', 'ÌñÔ°7964', 54, 44, 75),
('10905334', 'ÑÏ±ß²¢', '13604028430', 'yanbianbing@stu.kust.edu.cn', 'ã½Ô°5371', 57, 83, 45),
('10905335', 'ÕÂ¶Ó²Ê', '18200337253', 'zhangduicai@stu.kust.edu.cn', 'ã½Ô°2689', 74, 42, 92),
('10905336', '¿µ¹Å¾©', '17646530381', 'kanggujing@stu.kust.edu.cn', 'Á«»ª9715', 97, 56, 98),
('10905337', 'ÌÆĞÄÁ¿', '18528441676', 'tangxinliang@stu.kust.edu.cn', 'ã½Ô°9663', 68, 91, 48),
('10905338', 'ÀÖ¶·×ï', '15631939143', 'ledouzui@stu.kust.edu.cn', 'Á«»ª1976', 62, 43, 53),
('10905339', 'Æë³õºÜ', '18803310637', 'qichuhen@stu.kust.edu.cn', 'ÌñÔ°7576', 71, 70, 88),
('10905340', 'Î¤Óï»°', '13616317411', 'weiyuhua@stu.kust.edu.cn', 'ºãÔ°2115', 64, 63, 75),
('10905341', 'Ç®ºö±ø', '15070677213', 'qianhubing@stu.kust.edu.cn', 'ã½Ô°6914', 61, 96, 53),
('10905342', 'Á®ÅµÌú', '17742677768', 'liannuotie@stu.kust.edu.cn', 'ÌñÔ°8311', 40, 41, 98),
('10905343', 'á¯ÕÂÕı', '18029905777', 'cenzhangzheng@stu.kust.edu.cn', 'ºãÔ°3572', 57, 93, 91),
('10905344', '²·ÆÆ×ó', '13338663751', 'bopozuo@stu.kust.edu.cn', 'ã½Ô°7871', 62, 68, 54),
('10905345', 'ŞÉ»÷ÓÉ', '13402953379', 'xijiyou@stu.kust.edu.cn', 'âùÔ°3719', 40, 57, 57),
('10905346', 'Ö£ÁĞº¦', '15570659354', 'zhengliehai@stu.kust.edu.cn', 'ÌñÔ°7936', 99, 68, 40),
('10905347', 'Ñ¦³äÍÆ', '13550207944', 'xuechongtui@stu.kust.edu.cn', 'ã½Ô°8469', 41, 67, 58),
('10905348', 'ÂÀÍ³Áé', '13947565560', 'lvtongling@stu.kust.edu.cn', 'ã½Ô°8447', 69, 90, 57),
('10905349', 'ëøÏÊÄÃ', '13307379907', 'tengxianna@stu.kust.edu.cn', 'ºãÔ°9418', 58, 66, 98),
('10905350', 'ÒóÂÛ´ı', '13690800632', 'yinlundai@stu.kust.edu.cn', 'Á«»ª8197', 83, 60, 96),
('10905401', 'º«ÉñË¾', '18902392169', 'hanshensi@stu.kust.edu.cn', 'ã½Ô°5593', 89, 56, 56),
('10905402', 'ÕÅ²ÆÓı', '18911279460', 'zhangcaiyu@stu.kust.edu.cn', 'âùÔ°8424', 88, 70, 86),
('10905403', 'ÓáÀÕÃÉ', '17685104436', 'yuleimeng@stu.kust.edu.cn', 'ºãÔ°2465', 74, 64, 54),
('10905404', 'Ôª´ïÁ¬', '18719162181', 'yuandalian@stu.kust.edu.cn', 'ã½Ô°7124', 48, 74, 49),
('10905405', '½ğ´ÓÃî', '17783663036', 'jincongmiao@stu.kust.edu.cn', 'âùÔ°8657', 82, 99, 60),
('10905406', 'Ê·Ã÷º¢', '18026547342', 'shiminghai@stu.kust.edu.cn', 'Á«»ª5697', 95, 96, 69),
('10905407', 'ÀÖ¿ì¸®', '18509445317', 'lekuaifu@stu.kust.edu.cn', 'ã½Ô°4699', 93, 68, 51),
('10905408', 'ÀîÊÆÄÚ', '13768786166', 'lishinei@stu.kust.edu.cn', 'ã½Ô°3259', 85, 73, 80),
('10905409', 'Óà¹é¹â', '18132261212', 'yuguiguang@stu.kust.edu.cn', 'ÌñÔ°9762', 82, 63, 68),
('10905410', 'ÌÕ¹¬¿Ë', '18213269079', 'taogongke@stu.kust.edu.cn', 'Á«»ª9392', 54, 64, 73),
('10905411', 'Ó÷Á¬Âí', '13498262930', 'yulianma@stu.kust.edu.cn', 'ÌñÔ°8156', 87, 75, 92),
('10905412', 'Åí¶ÁÖÜ', '13530520496', 'pengduzhou@stu.kust.edu.cn', 'ÌñÔ°9165', 77, 92, 42),
('10905413', 'Á®Î¢´©', '17754948563', 'lianweichuan@stu.kust.edu.cn', 'ÌñÔ°4292', 68, 97, 58),
('10905414', 'ÅËÉÆ±ä', '18640911816', 'panshanbian@stu.kust.edu.cn', 'âùÔ°9357', 52, 96, 89),
('10905415', 'ºÂÖµ¹ã', '15343402560', 'haozhiguang@stu.kust.edu.cn', 'ã½Ô°8878', 55, 79, 41),
('10905416', '¿×ÖŞÃÜ', '13553049619', 'kongzhoumi@stu.kust.edu.cn', 'ÌñÔ°7839', 82, 71, 56),
('10905417', 'ÑÏÇø³É', '15557641482', 'yanqucheng@stu.kust.edu.cn', 'ÌñÔ°6734', 98, 91, 40),
('10905418', 'Ê©¸ÏÖµ', '15268186551', 'shiganzhi@stu.kust.edu.cn', 'ºãÔ°8467', 86, 55, 67),
('10905419', 'ËÕÅó¾³', '18945868019', 'supengjing@stu.kust.edu.cn', 'ºãÔ°4466', 59, 52, 61),
('10905420', '³Â¸æ¸¾', '13408755090', 'chengaofu@stu.kust.edu.cn', 'ºãÔ°5486', 85, 79, 40),
('10905421', '·ïÊÍÓÑ', '18412841105', 'fengshiyou@stu.kust.edu.cn', 'ã½Ô°5314', 69, 57, 99),
('10905422', 'ËÕÆ¤°ë', '18757463096', 'supiban@stu.kust.edu.cn', 'ã½Ô°1947', 45, 87, 66),
('10905423', 'ÅËÍæÂŞ', '13732704062', 'panwanluo@stu.kust.edu.cn', 'Á«»ª8444', 77, 92, 83),
('10905424', 'ÂíÃ«ÊØ', '18160153279', 'mamaoshou@stu.kust.edu.cn', 'Á«»ª8353', 60, 76, 56),
('10905425', '·ï¼º¾³', '15099347278', 'fengjijing@stu.kust.edu.cn', 'âùÔ°6414', 59, 74, 96),
('10905426', 'Òó·¨·Å', '15340837867', 'yinfafang@stu.kust.edu.cn', 'ºãÔ°2142', 86, 40, 83),
('10905427', '³ÂË¿·Ñ', '13383087150', 'chensifei@stu.kust.edu.cn', 'Á«»ª9124', 64, 68, 78),
('10905428', 'Ê©¶·Éî', '17651574328', 'shidoushen@stu.kust.edu.cn', 'ÌñÔ°5974', 71, 65, 48),
('10905429', 'Ó÷ÓÎÈÏ', '18874362022', 'yuyouren@stu.kust.edu.cn', 'ºãÔ°6127', 81, 94, 47),
('10905430', '°²×÷Ò¹', '18480279919', 'anzuoye@stu.kust.edu.cn', 'Á«»ª7746', 43, 47, 61),
('10905431', 'ÓÈÎ¢Ó¢', '18193832909', 'youweiying@stu.kust.edu.cn', 'ã½Ô°1858', 46, 59, 49),
('10905432', 'ÉòÈÃÎï', '13015376561', 'shenrangwu@stu.kust.edu.cn', 'âùÔ°8943', 55, 98, 84),
('10905433', 'Ê±ÎÊÁË', '13921030609', 'shiwenle@stu.kust.edu.cn', 'ÌñÔ°7193', 94, 98, 80),
('10905434', 'Ôª±¦Å·', '13716534525', 'yuanbaoou@stu.kust.edu.cn', 'ã½Ô°4112', 94, 46, 81),
('10905435', 'Ç®ÃÅÑª', '18028816096', 'qianmenxue@stu.kust.edu.cn', 'âùÔ°4629', 61, 71, 54),
('10905436', 'ëø×ï¹Å', '18181250205', 'tengzuigu@stu.kust.edu.cn', 'Á«»ª3522', 70, 45, 68),
('10905437', '½ğÒÔ·¢', '18109183476', 'jinyifa@stu.kust.edu.cn', 'ÌñÔ°6723', 94, 97, 76),
('10905438', 'ÀÖ±ØÕĞ', '15566020390', 'lebizhao@stu.kust.edu.cn', 'ã½Ô°7415', 99, 75, 89),
('10905439', '°Ø³ÂÏã', '15339195305', 'baichenxiang@stu.kust.edu.cn', 'âùÔ°8764', 43, 59, 50),
('10905440', 'á¯ÀÖÃÉ', '15531655047', 'cenlemeng@stu.kust.edu.cn', 'âùÔ°6482', 77, 81, 57),
('10905441', '·¶Âğ¸¾', '18941108571', 'fanmafu@stu.kust.edu.cn', 'ºãÔ°2444', 71, 78, 64),
('10905442', 'Âí°ÙĞ¬', '18743652534', 'mabaixie@stu.kust.edu.cn', 'ºãÔ°8848', 70, 53, 56),
('10905443', 'Ñî½­Çï', '17769052351', 'yangjiangqiu@stu.kust.edu.cn', 'ºãÔ°5577', 53, 80, 58),
('10905444', 'Óá»¨Æ±', '17645734286', 'yuhuapiao@stu.kust.edu.cn', 'ÌñÔ°1776', 99, 56, 49),
('10905445', 'Òó¹ı¹·', '13223920522', 'yinguogou@stu.kust.edu.cn', 'ÌñÔ°3395', 61, 45, 70),
('10905446', 'ÕÔ²¡¹·', '18026966024', 'zhaobinggou@stu.kust.edu.cn', 'ã½Ô°7768', 56, 67, 87),
('10905447', 'ÇØÓï¼ª', '13702060876', 'qinyuji@stu.kust.edu.cn', 'ºãÔ°9671', 46, 61, 83),
('10905448', 'ÕÂ·çÂô', '18087076029', 'zhangfengmai@stu.kust.edu.cn', 'ÌñÔ°4238', 61, 79, 56),
('10905449', 'Äß¾ÃËÕ', '18829423562', 'nijiusu@stu.kust.edu.cn', 'ã½Ô°6618', 86, 56, 83),
